"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,100.4229,1,"B5",NA,-0.081464706,0.385817647,-0.937115686,-0.0081531,-0.000814,-0.9962182,-0.0468169,-0.5693981,7.1674342,45.4001456,0.0337124,-0.0001246,-0.9964264,-0.0071578,0.5070908,6.9165306,8.5858701
"2",2,100.4451,1,"B5",NA,0.000335294,0.251817647,-0.713315686,-0.0098229,0.000355,-0.9962036,0.0204177,-0.4733669,4.7542741168103,37.8984476,0.0350898,0.0009461,-0.9963784,0.0543723,0.4278886,4.11551543277781,31.2769145
"3",3,100.4669,1,"B5",NA,0.086135294,0.199617647,-0.598415686,-0.010956,0.0017136,-0.9961902,0.0985536,-0.4081927,4.39666513223587,-38.2315520974189,0.0360851,0.0022357,-0.9963408,0.1284841,0.3706488,3.94855010163728,-8.30713692579191
"4",4,100.4782,1,"B5",NA,0.126135294,0.171917647,-0.539115686,-0.0115292,0.0023416,-0.9961825,0.1346702,-0.3752252,3.71799817986557,-57.4810223382795,0.0365855,0.0028302,-0.996321,0.1626489,0.3418712,3.84735505674223,-19.7763313263217
"5",5,100.4999,1,"B5",NA,0.198735294,0.303717647,-0.617115686,-0.0123584,0.0037457,-0.9961683,0.2154225,-0.3275275,2.52660259502413,-50.1088765067756,0.0375836,0.0041556,-0.9962792,0.2388143,0.2844587,3.18339258463324,-58.9964368624024
"6",6,100.5113,1,"B5",NA,0.220335294,0.414917647,-0.717115686,-0.0124609,0.0042667,-0.9961649,0.2453834,-0.3216331,2.0100146653787,-30.0489743518125,0.0378599,0.0046519,-0.9962666,0.267339,0.2685673,2.18708360214406,-59.5933450318121
"7",7,100.5337,1,"B5",NA,0.274435294,0.456817647,-0.735915686,-0.0128303,0.0052316,-0.9961556,0.3008759,-0.3003848,1.67887058143945,-13.9699246805966,0.0382755,0.0055869,-0.9962459,0.3210733,0.2446517,1.4749614997841,-26.6605656026031
"8",8,100.5559,1,"B5",NA,0.306035294,0.628317647,-0.910515686,-0.0126378,0.0060085,-0.9961537,0.3455614,-0.3114517,1.38679336595378,-10.4984395137086,0.0383638,0.0063515,-0.9962379,0.3650158,0.2395624,0.996996256332043,-8.65252768818067
"9",9,100.578,1,"B5",NA,0.342535294,0.743117647,-1.030915686,-0.0124476,0.0067859,-0.9961511,0.3902715,-0.3223893,1.21352389180067,-6.50925701906802,0.038364,0.0071269,-0.9962327,0.4095743,0.239541,1.09036677937447,-0.57564520262448
"10",10,100.6,1,"B5",NA,0.369335294,0.826617647,-1.115815686,-0.0123544,0.0073552,-0.9961482,0.4230094,-0.3277455,1.09960203234483,0.980360536289062,0.0384083,0.0076918,-0.9962268,0.4420382,0.2369818,0.972090358471141,18.6746148161438
