"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",74.20392,1,"B5",NA,0.0776675,0.5671674,3.352711,-338.3180138
"2",74.2262,1,"B5",NA,0.0968516,0.5690886,2.20079592072139,-27.1218999
"3",74.24806,1,"B5",NA,0.0962036,0.6237495,1.84727162909838,-7.26223943883224
"4",74.27005,1,"B5",NA,0.1024172,0.6051857,1.88350501619948,23.3638788056834
"5",74.29247,1,"B5",NA,0.1181854,0.5595791,2.89419943466989,27.2253586325765
"6",74.31471,1,"B5",NA,0.1637549,0.5023983,3.10260337474757,40.6728681236728
"7",74.32595,1,"B5",NA,0.1811018,0.4792101,3.91160299843793,54.3694386314592
"8",74.33727,1,"B5",NA,0.15536,0.4372123,4.3277694609247,-20.7246929960749
"9",74.3595,1,"B5",NA,0.1191742,0.5048673,2.58908985227356,-41.6820186027844
"10",74.38165,1,"B5",NA,0.0845972,0.5319131,2.47499898020056,-12.4574537416087
"11",74.40361,1,"B5",NA,0.1295905,0.4858236,2.04097982634859,-24.9909144111907
"12",74.42568,1,"B5",NA,0.149925,0.467894,1.37407406667535,-2.35612444130443
"13",74.44769,1,"B5",NA,0.1457414,0.4915469,1.93545016339556,18.6054443802382
"14",74.46999,1,"B5",NA,0.1717972,0.5353766,2.19648029048416,-14.2451866478225
"15",74.49242,1,"B5",NA,0.1646466,0.5687854,1.29488939008181,9.47064643272947
"16",74.50416,1,"B5",NA,0.1811359,0.5776395,1.98915839260798,18.7134438027094
"17",74.52578,1,"B5",NA,0.1754373,0.5411922,1.51978461621369,-45.7906108766999
"18",74.5372,1,"B5",NA,0.1717386,0.5304258,0.721857152893538,-33.5339601879032
"19",74.559,1,"B5",NA,0.1574905,0.5235374,0.782965516755031,-3.7676298842976
"20",74.58097,1,"B5",NA,0.138482,0.5365865,0.555830962664859,-7.92628223024417
"21",74.60404,1,"B5",NA,0.1435474,0.5355717,0.428619089949682,1.89620564016135
"22",74.62534,1,"B5",NA,0.1451031,0.5260332,0.626849244274826,7.88834212298399
"23",74.65184,1,"B5",NA,0.149078,0.5110432,0.798307006388499,38.1327770680631
"24",74.66648,1,"B5",NA,0.1763999,0.5215133,1.82011239300392,-3.0616613061505
"25",74.67806,1,"B5",NA,0.1780176,0.5349555,0.940973007249029,-44.9013273437792
"26",74.70023,1,"B5",NA,0.1865792,0.5461291,0.633167339543799,-7.30855593264525
"27",74.71177,1,"B5",NA,0.1859705,0.5512813,0.624705868858219,6.99542636568793
"28",74.73364,1,"B5",NA,0.1652358,0.5636504,0.946721551532963,82.1318406475211
"29",74.75578,1,"B5",NA,0.2070265,0.5512909,4.25752827047621,91.1440047604755
"30",74.77767,1,"B5",NA,0.1467621,0.652624,4.97439097966471,-37.48212980742
"31",74.7893,1,"B5",NA,0.1404302,0.6901469,3.72169262445308,-49.5762326391325
"32",74.81124,1,"B5",NA,0.127588,0.6254324,3.90950352191871,48.0256736586314
"33",74.82247,1,"B5",NA,0.1476708,0.5872222,4.89202905026133,7.95385429485518
"34",74.84475,1,"B5",NA,0.197511,0.4936381,3.29715014657279,-66.7282523264019
"35",74.8669,1,"B5",NA,0.1732779,0.5223848,1.92666162581532,-50.080260789676
"36",74.88912,1,"B5",NA,0.1785696,0.556258,1.07591447204367,-6.30408350909927
"37",74.90035,1,"B5",NA,0.1768004,0.5610931,1.36429282739475,30.8948400920747
"38",74.92229,1,"B5",NA,0.2129783,0.5258747,2.15655492742895,-8.97965460708567
"39",74.94443,1,"B5",NA,0.2307123,0.4943783,0.959451642085885,-8.08164535756476
"40",74.96675,1,"B5",NA,0.2889587,0.4988969,1.80552282570323,81.2687669606395
"41",74.98907,1,"B5",NA,0.3007641,0.4832153,4.58728939920831,114.939035694507
"42",75.00046,1,"B5",NA,0.2876,0.5500241,5.78605218823337,-18.776004797671
"43",75.02279,1,"B5",NA,0.2898481,0.6383478,2.59735136454791,-56.8357555516154
"44",75.03442,1,"B5",NA,0.3144658,0.6281666,2.93610361963656,2.73584663984862
"45",75.05695,1,"B5",NA,0.3819677,0.571108,2.40313939827798,-2.01350059474457
"46",75.06808,1,"B5",NA,0.3896895,0.564157,2.62160745842635,79.3872658013024
"47",75.09089,1,"B5",NA,0.4305524,0.6336693,5.79552258789577,104.157088140214
"48",75.11319,1,"B5",NA,0.4380853,0.7607009,7.33797793476935,77.553673818732
"49",75.12467,1,NA,1,0.4391636,0.8335113,8.3245570398123,42.7949585912662
"50",75.14671,1,NA,1,0.4568964,0.9941273,8.31686443514577,-3.42822842126724
"51",75.15845,1,NA,1,0.4806999,1.071347,8.24046723520755,0.135784539120249
"52",75.18044,1,NA,1,0.5012429,1.2205895,8.38953737200137,52.0640339854983
"53",75.19195,1,NA,1,0.5229573,1.3013935,9.51002518266523,125.893971778932
"54",75.20354,1,NA,1,0.5476335,1.3976944,11.2999717121328,150.33591982652
"55",75.22542,1,NA,1,0.5529596,1.614644,14.4995490387401,65.9344715839217
"56",75.24774,1,NA,1,0.5589741,1.9157872,14.1789440179847,-34.4427303740769
"57",75.2706,1,NA,1,0.5853077,2.1560415,12.9325839791198,16.564734739832
"58",75.29286,1,NA,1,0.6375084,2.3967471,14.8836931466894,100.350315368782
"59",75.31528,1,NA,1,0.6397561,2.6932466,17.4182679752957,58.6308583101756
"60",75.33647,1,NA,1,0.6103432,3.0170627,17.5075200833009,-35.892175013548
"61",75.35905,1,NA,1,0.692317,3.3311324,15.791522682967,5.07804472007825
"62",75.37041,1,NA,1,0.7066457,3.4693587,16.7702143031091,114.375159539015
"63",75.39231,1,NA,1,0.7307651,3.7993177,19.8931080443412,311.394432530539
"64",75.40388,1,NA,1,0.7577048,4.0012254,25.4489176520928,413.28255713148
"65",75.42574,1,NA,1,0.6992543,4.515835,33.020656285372,378.043277330869
"66",75.43697,1,NA,1,0.6829247,4.8521187,37.6217267365045,165.82983820002
"67",75.45885,1,NA,1,0.630824,5.5524058,35.9139327561553,-143.242125581992
"68",75.47016,1,NA,1,0.6047255,5.8701704,33.5565723799565,-6.41348665963383
"69",75.4923,1,NA,1,0.6601534,6.4795178,37.8872568183413,292.00625848387
"70",75.51445,1,NA,1,0.7102988,7.2334817,46.4904935854241,11773.5798613049
"71",75.53711,1,NA,1,0.5716291,8.1767065,571.267808062691,8207.97970776467
"72",75.55943,1,NA,1,0.5155657,-9.1914878,420.768683332364,-19121.5946957814
"73",75.57098,1,NA,1,0.5280383,-9.7091862,56.939097232343,-15640.1281660377
"74",75.59306,1,NA,1,0.571746,-10.787146,61.7998046139376,179.114827570794
"75",75.61504,1,NA,1,0.5817082,-11.9487527,64.8349991256387,243.565460173636
"76",75.62637,1,NA,1,0.613316,-12.5641953,68.789644963748,337.846695086798
"77",75.64793,1,NA,1,0.6140549,-13.8324143,75.83224897755,341.058307329263
"78",75.67046,1,NA,1,0.6423824,-15.3114864,83.8408804416659,285.39423466598
