"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,249.1304,1,"B5",NA,-1.402539268,0.435282196,-0.15583411,0.0370951,-0.0218534,-0.9890715,-1.2648465,0.2471895,1.6478716,NA,0.0197051,-0.0223922,-0.9887588,-1.297084,0.2871656,2.1998987,-41.0007009
"2",2,249.1421,1,"B5",NA,-1.393039268,0.502882196,-0.21493411,0.0370494,-0.0215331,-0.9890802,-1.246305,0.2498507,1.48705455684753,39.9740058,0.0199396,-0.0220907,-0.9887609,-1.279618,0.3007485,1.03033894668058,-16.3650856
"3",3,249.1646,1,"B5",NA,-1.349439268,0.359082196,-0.06113411,0.0366726,-0.0211729,-0.989102,-1.225454,0.271697,2.68099717989993,-20.3742306053326,0.0198932,-0.0217656,-0.9887691,-1.2607845,0.2980506,1.13927521424827,-20.0191014400115
"4",4,249.1759,1,"B5",NA,-1.324239268,0.246482196,0.07416589,0.0361182,-0.0210335,-0.9891254,-1.2173872,0.3038163,1.62091505086389,-47.0336952608008,0.0200908,-0.0216902,-0.9887667,-1.2564137,0.3095004,0.632133307325337,-13.3601708235823
"5",5,249.1985,1,"B5",NA,-1.276139268,0.196382196,0.12536589,0.0360329,-0.0203704,-0.9891424,-1.1790033,0.3087885,1.61515628314672,-16.9837483447832,0.0200416,-0.0210343,-0.9887819,-1.2184138,0.3066288,1.04253739994448,6.75399455915289
"6",6,249.2101,1,"B5",NA,-1.274939268,0.287082196,0.02986589,0.036248,-0.0201324,-0.9891394,-1.1652232,0.2963395,1.22408914922506,-18.0962140658662,0.0200981,-0.0207805,-0.9887861,-1.2037099,0.3099005,0.988580185469599,-5.98482169175256
"7",7,249.2332,1,"B5",NA,-1.262339268,0.432282196,-0.11673411,0.0364873,-0.0195762,-0.9891417,-1.1330287,0.2825002,1.16680705882843,9.36384303060059,0.0202897,-0.0202144,-0.9887939,-1.1709144,0.3209846,0.819530703859598,3.53935046447824
"8",8,249.2556,1,"B5",NA,-1.236639268,0.370982196,-0.04753411,0.0362642,-0.0193067,-0.9891552,-1.1174288,0.2954345,1.64185349607436,13.7521229918703,0.0203282,-0.019968,-0.9887981,-1.1566442,0.3232092,1.14202037471395,17.3874654909569
"9",9,249.2778,1,"B5",NA,-1.199639268,0.316082196,0.04026589,0.0356198,-0.0188348,-0.9891878,-1.0901105,0.3327801,1.78164280571398,6.74474181186848,0.0207724,-0.0195829,-0.9887966,-1.1343341,0.3489423,1.59441354371948,32.3423476092011
"10",10,249.2891,1,"B5",NA,-1.192839268,0.330082196,0.03936589,0.0354158,-0.0186915,-0.9891978,-1.0818147,0.3445979,1.86291995269241,34.6325685234092,0.0210006,-0.0194703,-0.988794,-1.1278076,0.3621638,2.09507840104874,61.9058231260814
"11",11,249.3007,1,"B5",NA,-1.198339268,0.363582196,0.02866589,0.0350692,-0.0186999,-0.98921,-1.0823057,0.364678,2.58296059509561,37.2873267779681,0.021409,-0.0195334,-0.988784,-1.1314636,0.3858305,3.01733665288205,46.8023449631186
"12",12,249.3218,1,"B5",NA,-1.193439268,0.439082196,0.01086589,0.0341847,-0.0184385,-0.9892458,-1.0671721,0.4159185,2.84675668558374,105.462946967833,0.0224313,-0.0194102,-0.9887638,-1.1243243,0.4450663,3.31483965225166,73.6389861775682
"13",13,249.3334,1,NA,1,-1.178039268,0.484082196,-0.00433411,0.0337372,-0.0180785,-0.9892679,-1.0463343,0.4418493,5.14847171639395,158.491961598673,0.0229696,-0.0191228,-0.988757,-1.1076758,0.4762518,4.85970798026104,116.238840979234
"14",14,249.3553,1,NA,1,-1.134739268,0.468182196,0.12556589,0.0317511,-0.0174124,-0.9893456,-1.0077794,0.5568951,7.74494039521824,98.5326070771443,0.0247528,-0.0187369,-0.9887214,-1.0853204,0.5795704,7.03436435451581,100.266868761175
"15",15,249.3667,1,NA,1,-1.110639268,0.472382196,0.20216589,0.0303664,-0.0170088,-0.9893961,-0.9844161,0.6370982,8.63989740102473,54.8930230989603,0.0260384,-0.0185313,-0.9886922,-1.0734095,0.6540688,8.18843605512458,64.2177853455147
"16",16,249.3887,1,NA,1,-1.077939268,0.532682196,0.30186589,0.0276932,-0.0163307,-0.989486,-0.945165,0.7919152,9.32808040617457,186.270866012373,0.0286582,-0.0182405,-0.9886252,-1.0565662,0.8058821,8.78686269687323,212.459412315814
"17",17,249.4001,1,NA,1,-1.075739268,0.541882196,0.38536589,0.0261067,-0.0162738,-0.9895301,-0.9418728,0.8837816,13.2184522304092,343.965236436886,0.0301367,-0.0184057,-0.9885781,-1.066132,0.891577,13.3208434924075,419.942158007173
"18",18,249.422,1,NA,1,-1.084139268,0.757582196,0.47246589,0.0211927,-0.0158862,-0.9896538,-0.9194378,1.1683035,20.81052055558,327.166017809643,0.0352334,-0.0187512,-0.9884031,-1.08615,1.1870105,23.0042942743337,387.258911299922
"19",19,249.4443,1,NA,1,-1.109539268,1.371882196,0.36126589,0.0134057,-0.0147787,-0.989807,-0.8553329,1.6191062,27.6713887101005,335.379479003514,0.044069,-0.0188978,-0.9880458,-1.0946412,1.6992897,30.4157242554306,297.009343109377
"20",20,249.4666,1,NA,1,-1.087339268,1.938082196,0.39466589,0.0038918,-0.0129821,-0.9899153,-0.75135,2.1698053,35.7684453191376,283.487691647761,0.0543607,-0.0186168,-0.9875384,-1.0783633,2.2962234,36.2509109770127,219.482460821614
"21",21,249.4888,1,NA,1,-1.032939268,2.243382196,0.84446589,-0.0086942,-0.0113163,-0.9899053,-0.6549372,2.8982681,40.2945518901537,120.420554912759,0.066727,-0.0187984,-0.9867765,-1.088884,3.0139811,40.1869122725093,177.618104599714
"22",22,249.511,1,NA,1,-1.003839268,2.676482196,1.19446589,-0.0215732,-0.0097139,-0.9897254,-0.5621901,3.6437445,41.1151179572636,186.277143652613,0.0797079,-0.0191377,-0.9858063,-1.1085412,3.7680851,44.1371548212393,368.060040711224
"23",23,249.5331,1,NA,1,-1.003639268,3.625782196,1.08446589,-0.0346345,-0.0071587,-0.9893762,-0.4143079,4.3999587,48.5316978831428,522.441218788703,0.0942972,-0.01888,-0.9845229,-1.0936119,4.6165426,56.4729599572967,674.846227618794
"24",24,249.5555,1,NA,1,-0.990439268,5.308882196,0.53626589,-0.0516413,-0.0021892,-0.9886579,-0.1266981,5.3851155,64.419807003444,642.266520446427,0.1145686,-0.0173773,-0.982398,-1.006561,5.7973264,74.2028114501992,608.113818252677
"25",25,249.5779,1,NA,1,-0.912639268,7.153382196,0.17436589,-0.0743163,0.0045785,-0.9872042,0.2649775,6.7001404,77.3052379991487,344.233798357838,0.1404798,-0.015245,-0.9790642,-0.8830405,7.3107454,83.7164590150223,139.226723858587
"26",26,249.6003,1,NA,1,-0.735339268,8.478182196,0.45016589,-0.0997605,0.0115055,-0.9849017,0.6658837,8.1788134,79.8414811698784,-10.4201213980871,0.1673982,-0.0130186,-0.9748549,-0.7540681,8.8890403,80.4401686790652,-224.605828675301
"27",27,249.6119,1,NA,1,-0.618239268,8.795482196,0.91056589,-0.1126188,0.0143302,-0.9834773,0.829374,8.9275939,78.2863227114597,-179.280719766846,0.1799722,-0.0121837,-0.9726229,-0.7057096,9.6287845,76.9259638063509,-178.334602786653
"28",28,249.6334,1,NA,1,-0.429439268,9.424882196,1.71446589,-0.1361894,0.0192713,-0.9804066,1.1153759,10.3034752,73.4596575249361,-350.673589993985,0.2031342,-0.0109053,-0.9680657,-0.6316587,10.9961963,75.7709728488902,29.886016923839
"29",29,249.6447,1,NA,1,-0.370239268,10.0434822,1.80506589,-0.1473221,0.0222117,-0.9787333,1.2855885,10.9551397,68.0712398146838,-429.086090149958,0.2149803,-0.0101332,-0.9655126,-0.586932,11.6981304,77.053438590407,59.8125977695489
"30",30,249.6667,1,NA,1,-0.319039268,12.0257822,1.20186589,-0.1675942,0.029745,-0.9752659,1.7217226,12.1457962,59.6821765937078,-160.179306063492,0.2389972,-0.0079579,-0.9598702,-0.4609317,13.1271808,77.188356935333,-18.5143418374764
"31",31,249.6781,1,NA,1,-0.338539268,13.5469822,0.32666589,-0.1760275,0.0348961,-0.9736081,2.0199982,12.6433791,60.37714844815,85.6663986081579,0.2510229,-0.006269,-0.9568082,-0.3631068,13.8459646,76.6963177081583,-104.031299467073
"32",32,249.6997,1,NA,1,-0.272639268,15.8000822,-0.63653411,-0.1940547,0.0443043,-0.9697918,2.5649253,13.7104661,62.7611480911863,146.402045029762,0.2738473,-0.0028994,-0.9505435,-0.167936,15.2169171,73.1344504226678,-227.835834244599
"33",33,249.711,1,NA,1,-0.192339268,16.6245822,-0.82013411,-0.2034772,0.0486542,-0.9676496,2.8169497,14.2701974,64.8226493104201,54.5204651904923,0.2847211,-0.0011525,-0.947347,-0.0667512,15.8733922,69.8487448430915,-255.584014072165
"34",34,249.733,1,NA,1,0.048260732,17.7098822,-0.63063411,-0.2231302,0.0563454,-0.9628884,3.2626975,15.4419332,63.2080075820662,-121.54478910801,0.3054629,0.0022794,-0.9408618,0.1320228,17.1321546,64.9999971399042,-81.6648315639634
"35",35,249.7448,1,NA,1,0.177060732,18.1317822,-0.43453411,-0.2328062,0.059835,-0.9603837,3.4650084,16.0212608,61.2055856679629,-107.261289493361,0.3153197,0.0038967,-0.9375991,0.2257013,17.7335344,65.6733990648867,48.1890982344172
"36",36,249.7664,1,NA,1,0.434760732,19.4980822,-0.59543411,-0.2506393,0.0689183,-0.9552729,3.9918106,17.0966386,60.2373482452946,-87.9531855325096,0.3351743,0.0084508,-0.930656,0.4894804,18.9518682,66.5225001781367,-118.805196758284
"37",37,249.7886,1,NA,1,0.680760732,20.9484822,-0.88673411,-0.267432,0.0782288,-0.9499876,4.5321408,18.1175559,57.3273597142824,-162.718662495201,0.3542919,0.0131181,-0.9234928,0.7598342,20.1344409,60.374862186785,-415.137651887831
"38",38,249.8002,1,NA,1,0.814560732,21.3884822,-0.77443411,-0.2758555,0.0818607,-0.9472689,4.7430231,18.6312231,55.0728212921325,-151.660912696092,0.3630057,0.0150159,-0.9200734,0.8697682,20.6766743,53.9559479737911,-472.335691183391
"39",39,249.8114,1,NA,1,0.954060732,21.5699822,-0.45133411,-0.2839356,0.0844927,-0.9446468,4.8958892,19.1244357,53.85241256568,-169.898117984676,0.3706421,0.0165233,-0.9169979,0.9570865,21.1535655,49.5732008348694,-311.546061569472
"40",40,249.8333,1,NA,1,1.203360732,21.5920822,0.46916589,-0.2995319,0.0879345,-0.9395021,5.0958438,20.0783717,48.7972099184209,-353.18871807861,0.3844298,0.0185092,-0.9112655,1.0721328,22.0185773,44.4973192615482,-316.89280520567
"41",41,249.8554,1,NA,1,1.370260732,21.6833822,1.20736589,-0.3130286,0.0905484,-0.9348423,5.2477393,20.9079979,38.2876374608257,-425.985689598227,0.3966015,0.0196532,-0.9060103,1.1384055,22.786625,35.6128939276384,-392.439957833069
"42",42,249.8777,1,NA,1,1.465060732,21.8113822,1.69246589,-0.322839,0.0923394,-0.931324,5.3518354,21.5136908,29.8933574153519,-260.799205384262,0.405639,0.0202025,-0.9019881,1.1702261,23.3597046,27.0748991814158,-279.963397127821
