"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",113.9371,1,"B5",NA,-1.0832385,-0.0777281,2.5514244,-28.570011
"2",113.9592,1,"B5",NA,-1.1013746,-0.0518384,1.14264391635691,-24.247486
"3",113.9812,1,"B5",NA,-1.1145707,-0.0651386,1.22058369202189,40.660753851823
"4",114.0032,1,"B5",NA,-1.1268316,-0.089866,2.93171708583758,83.4884859633406
"5",114.0253,1,NA,1,-1.1145325,-0.1618892,4.90299689253871,152.894356849976
"6",114.0367,1,NA,1,-1.1001868,-0.2142846,7.37212896191167,177.604671159968
"7",114.0588,1,NA,1,-1.0529893,-0.3702272,10.4356046611161,114.872997723532
"8",114.081,1,NA,1,-1.0250082,-0.5821295,12.4586281798457,190.931638307089
"9",114.0923,1,NA,1,-1.0145096,-0.7042953,15.7439460091129,182.08174279933
"10",114.1147,1,NA,1,-1.0303642,-1.0311673,17.388719646201,71.314831976218
"11",114.1371,1,NA,1,-1.0407257,-1.3506087,18.9388504816481,88.3032507620902
"12",114.1595,1,NA,1,-1.0682695,-1.7245629,21.3447052803419,105.772366888423
"13",114.1815,1,NA,1,-1.1219569,-2.1282471,23.6357963175721,104.996976174737
"14",114.1927,1,NA,1,-1.1445389,-2.3560206,24.8213549649332,170.454248237542
"15",114.2045,1,NA,1,-1.1436468,-2.5997121,27.5950045055825,229.26993308224
"16",114.226,1,NA,1,-1.1538169,-3.124787,32.3999281430355,277.955361413252
"17",114.248,1,NA,1,-1.1241847,-3.7528464,39.7132979975949,6764.60486888478
"18",114.2704,1,NA,1,-1.087627,-4.5582168,335.321255907957,4770.02374344776
"19",114.2926,1,NA,1,-1.0359291,5.4043961,254.141708973614,-10481.4146480502
"20",114.3041,1,NA,1,-1.0159112,5.8883236,55.121640074779,-8523.22054724083
"21",114.3262,1,NA,1,-0.934985,6.9529427,60.8599460310428,167.624543460851
"22",114.3486,1,NA,1,-0.8995339,8.1156678,62.5533240658567,215.895045017061
"23",114.36,1,NA,1,-0.862057,8.705534,66.6139226280976,276.953617089676
"24",114.382,1,NA,1,-0.8518061,9.9715232,70.9636389406286,141.373736366729
"25",114.404,1,NA,1,-0.8006414,11.2841746,72.8343670282341,46.0496046664791
"26",114.4264,1,NA,1,-0.7622973,12.6456712,72.9926479917297,27.6869398339227
"27",114.4377,1,NA,1,-0.7486261,13.3262863,73.5385257387846,65.4040177355683
"28",114.4599,1,NA,1,-0.6841805,14.6893783,75.3700317382247,60.0662077906111
"29",114.4823,1,NA,1,-0.5775766,16.1033578,76.2129917937545,-32.5023526988665
"30",114.5048,1,NA,1,-0.4681602,17.5212921,73.9036626522409,-143.779097376119
"31",114.5269,1,NA,1,-0.4110613,18.8433519,69.8169009494366,-217.346827398705
"32",114.5492,1,NA,1,-0.3860448,20.100988,64.246978419063,-257.015037339828
"33",114.5609,1,NA,1,-0.3721588,20.6973709,61.1551625814249,-190.058340170161
"34",114.5826,1,NA,1,-0.3879836,21.7917759,58.6410240946831,-192.078256992909
"35",114.605,1,NA,1,-0.4184941,22.8505208,52.6311579096497,-243.451007155757
"36",114.6272,1,NA,1,-0.5327393,23.7606351,47.7781398574575,-334.876364921792
"37",114.6385,1,NA,1,-0.5848332,24.1940166,42.6801639196783,-367.887817285326
"38",114.6605,1,NA,1,-0.7236792,24.9209944,36.4183628468416,-274.45746358285
"39",114.6721,1,NA,1,-0.7964146,25.2424889,33.3526266210322,-214.769821134889
"40",114.694,1,NA,1,-0.9562911,25.8354303,29.7336070195667,-151.831531789444
"41",114.7158,1,NA,1,-1.0800679,26.3198495,26.7162466313526,-129.14379975971
"42",114.7376,1,NA,1,-1.2283222,26.7899664,24.1029373500436,-126.295459477814
"43",114.7597,1,NA,1,-1.3555447,27.189925,21.1699502941952,-107.201697934247
"44",114.7711,1,NA,1,-1.3909877,27.3781394,20.2386951304647,-87.5855701549166
"45",114.7926,1,NA,1,-1.4787243,27.7380986,18.2288301769788,-95.7067694479671
"46",114.8147,1,NA,1,-1.6188605,28.0385323,16.0645451753806,-207.031326609424
"47",114.8262,1,NA,1,-1.6827044,28.1778179,12.4290363157794,-253.601753408789
"48",114.8482,1,NA,1,-1.7803666,28.3572534,8.22544567981249,-141.254390925686
"49",114.8704,1,NA,1,-1.8553704,28.4697266,6.19555581900497,-45.7432073002103
"50",114.8925,1,NA,1,-1.8477516,28.5682015,6.19445226912172,-10.937415623129
"51",114.9147,1,NA,1,-1.8014023,28.6925233,5.70993955877648,-113.415467027509
"52",114.9262,1,NA,1,-1.7492701,28.7367865,3.35237013106177,-105.118276683854
"53",114.9479,1,NA,1,-1.6313004,28.725157,3.23886793006227,44.4051247133743
"54",114.9592,1,NA,1,-1.5354812,28.7170469,4.30152858136224,55.650130364033
"55",114.9818,1,NA,1,-1.3444383,28.7155581,4.69159317121518,88.4332590299505
"56",115.0038,1,NA,1,-1.0621131,28.7010953,8.20294767575461,78.6478134199403
"57",115.0258,1,NA,1,-0.8157158,28.7564153,8.15209696169116,46.4103814166299
"58",115.0477,1,NA,1,-0.5621477,28.8311414,10.2354912421938,-24.5344318736012
"59",115.07,1,NA,1,-0.4166299,28.9636001,7.0198084365598,-85.6933157094456
"60",115.092,1,NA,1,-0.3426267,29.0447356,6.42172504417765,64.036044762894
"61",115.1035,1,NA,1,-0.3208566,29.1085846,8.20718857428723,90.6860873621486
"62",115.1254,1,NA,1,-0.3163508,29.2719338,8.77909560862711,42.2211030605455
"63",115.1373,1,NA,1,-0.3427244,29.3568914,9.47319559166684,33.9505477690358
"64",115.1589,1,NA,1,-0.4188194,29.5320939,9.67998029447734,-18.2193674957276
"65",115.1702,1,NA,1,-0.4588558,29.6161257,9.16004355473364,-25.1698406356874
"66",115.1926,1,NA,1,-0.5567802,29.7758282,9.06310575357054,-15.1317518493432
"67",115.2148,1,NA,1,-0.6367147,29.9290868,8.48732825654102,-67.7633490089242
"68",115.2369,1,NA,1,-0.7089399,30.0726767,6.06537213504621,-63.5603029527513
"69",115.2589,1,NA,1,-0.8800823,30.1482469,5.67971584914632,-69.2882002335533
"70",115.2703,1,NA,1,-0.9567719,30.1712659,4.29978495924115,17.1146172485091
"71",115.2925,1,NA,1,-1.1856748,30.1465277,7.74690780330891,169.742735143619
"72",115.3145,1,NA,1,-1.4016181,30.0668351,11.7995204663159,19.6894069866855
"73",115.3258,1,NA,1,-1.4661392,29.9618716,10.1629318327598,-108.926232637351
"74",115.3477,1,NA,1,-1.6194767,29.8159587,8.5637585135853,-5.40721013250568
"75",115.3702,1,NA,1,-1.7599249,29.6972334,9.96342034444505,126.652015667942
"76",115.392,1,NA,1,-2.0792339,29.516058,14.1293314314448,-18.8346069140338
"77",115.4143,1,NA,1,-2.303798,29.3360144,9.02784845665203,-261.010432304502
"78",115.4365,1,NA,1,-2.2948025,29.2551924,2.51759163185711,-150.380056890953
"79",115.4479,1,NA,1,-2.251447,29.2441321,2.43203119071939,16.1043892021805
"80",115.4701,1,"B6",NA,-2.1418776,29.2293896,3.31368377245892,-0.572040538868791
"81",115.4921,1,"B6",NA,-2.1103819,29.2550161,2.41480422306114,-29.7422211810679
"82",115.5146,1,"B6",NA,-2.0748267,29.3024907,1.9957128999792,-12.8005749058152
"83",115.5368,1,"B6",NA,-2.0048322,29.3237659,1.84087081293506,-18.7416630345015
"84",115.5589,1,"B6",NA,-1.9930471,29.3298043,1.16663390697584,3.91297669592693
"85",115.581,1,"B6",NA,-2.0285257,29.3569029,2.01382438289553,48.9875402026357
"86",115.6038,1,"B6",NA,-2.075085,29.3245368,3.37363165274403,52.8079324334674
"87",115.6255,1,"B6",NA,-2.1145892,29.2591666,4.37129338721124,45.8872277393013
"88",115.637,1,"B6",NA,-2.1493478,29.2166963,4.89798488114249,62.8298404094327
"89",115.6589,1,"B6",NA,-2.2299188,29.1389005,6.64692808958919,80.0119503029451
"90",115.6807,1,"B6",NA,-2.3116896,29.0128106,8.39449195639869,39.5254105843789
"91",115.703,1,"B6",NA,-2.3856744,28.8567776,8.36967966158796,-5.19841140383826
"92",115.725,1,"B6",NA,-2.4265579,28.7168382,8.16542805694185,-64.8755628939481
"93",115.7473,1,"B6",NA,-2.391279,28.5638197,5.47901480567206,-135.060392273284
"94",115.7587,1,"B6",NA,-2.3930335,28.5322511,3.77296122795974,-79.5730381603169
"95",115.7806,1,"B6",NA,-2.3876403,28.4583463,3.5650808716142,-29.0059661458156
"96",115.8027,1,"B6",NA,-2.3545832,28.3997989,2.49279597505781,-27.8504024979196
"97",115.8249,1,"B6",NA,-2.2993432,28.3692938,2.33337496856456,-52.8290245701781
"98",115.8364,1,"B6",NA,-2.2863271,28.3841282,1.20089035726473,-49.2460402430932
"99",115.8585,1,"B6",NA,-2.3190795,28.3734131,1.20055537067049,0.500077787408716
"100",115.8698,1,"B6",NA,-2.3418032,28.3666868,1.21202841140415,14.219045202024
"101",115.892,1,"B6",NA,-2.3619667,28.3718178,1.82081406224232,83.8175179600516
"102",115.9145,1,"B6",NA,-2.4273488,28.3287908,4.9755898864881,114.534721411405
"103",115.9365,1,"B6",NA,-2.5526368,28.2281019,6.93044793377217,31.8845288305936
